5.236903850614365030e-01,9.579124694001208695e-01,4.000000000000000000e+00,2.713631994805050240e-01,3.344800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
9.377213892795287498e-01,9.776753710325227775e-01,4.000000000000000000e+00,1.327915454973169207e-01,4.391000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
4.445646802681818555e-01,7.028387883006574910e-01,4.000000000000000000e+00,2.467757771743185891e-01,9.997000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
8.888502735407407540e-01,5.099353490419972212e-01,1.000000000000000000e+00,2.594944239529616281e-01,1.872900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.559393599241189199e-01,7.316989521811222419e-01,2.000000000000000000e+00,5.895308219194519972e-02,3.183700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
6.599774857674503004e-01,5.343684019652622519e-01,3.000000000000000000e+00,1.403830054005125727e-01,1.856100000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
9.204111639497406516e-01,7.661284495429829811e-01,2.000000000000000000e+00,4.288890655135067786e-02,2.398500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.141630819514451584e-01,8.980191163387929443e-01,2.000000000000000000e+00,9.844311037843975210e-02,1.893700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
8.354585504604351565e-01,5.810935908859246046e-01,4.000000000000000000e+00,1.906147936193507697e-01,1.788100000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
6.305500774333347991e-01,5.338230771860167367e-01,3.000000000000000000e+00,7.107848357194690436e-02,9.659000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.323725878132184564e-01,6.504387220193088570e-01,3.000000000000000000e+00,2.464674973733433083e-01,1.463700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
4.259041979917072007e-01,6.549712455104994557e-01,4.000000000000000000e+00,1.682316999384971534e-01,5.832000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.364634391594029328e-01,5.266761399509669594e-01,4.000000000000000000e+00,2.046307770136124027e-01,2.055700000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
6.103365465943958457e-01,4.861241057621575323e-01,3.000000000000000000e+00,2.678324631413655510e-01,3.677500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
2.681447454602770009e-01,6.294789669579357039e-01,3.000000000000000000e+00,7.189762183171063969e-02,1.811900000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
7.773517550292152745e-02,8.449647221179733547e-01,2.000000000000000000e+00,1.769599327229111896e-01,3.516000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.182166631065388385e-01,4.474242872315739583e-01,3.000000000000000000e+00,2.361238270174497167e-01,1.097800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
7.842395279918014106e-01,9.993464177753549338e-01,2.000000000000000000e+00,4.297767017736124628e-02,3.299800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.783861685712413769e-01,9.241848370849780059e-01,2.000000000000000000e+00,2.382273849992088965e-01,2.893200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.831331977075233541e-01,6.139018889808777191e-01,2.000000000000000000e+00,1.913641976094437036e-01,1.249800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
5.047737186087937200e-01,7.768683427418026088e-01,3.000000000000000000e+00,2.901640863014580130e-01,3.664700000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
8.372006751409061254e-01,6.127488061361553440e-01,3.000000000000000000e+00,1.191653795704283175e-01,1.003100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.838916876346884388e-01,6.875909939766129408e-01,1.000000000000000000e+00,8.060159431504536343e-02,2.908300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
7.201558332749786739e-01,9.450045252534572393e-01,2.000000000000000000e+00,1.388584285145627872e-01,5.789000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
4.087488833778991637e-01,6.272738465541684016e-01,1.000000000000000000e+00,1.799197845736084655e-01,3.496600000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
8.397474748422537605e-01,7.719831333182587407e-01,2.000000000000000000e+00,2.423704246937339116e-02,4.712000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.093366916344219564e-01,6.060833742184347228e-01,1.000000000000000000e+00,1.017088572949797765e-01,5.894000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.572654933863197685e-02,6.191349682086928485e-01,2.000000000000000000e+00,2.478969547851104793e-01,1.403400000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
7.747730062017778030e-01,9.390684237080874075e-01,1.000000000000000000e+00,2.651853399380392218e-01,3.698900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
5.094960600963098774e-01,4.005811694013441948e-01,3.000000000000000000e+00,7.677847931787261382e-02,9.827000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
9.658183158405341251e-01,6.341877942608058483e-01,3.000000000000000000e+00,2.940280677271789322e-01,1.464600000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
4.605602386178571095e-01,6.239614196899363474e-01,4.000000000000000000e+00,1.277480056503026984e-01,2.846000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.936187636332783013e-01,5.757787066488889716e-01,4.000000000000000000e+00,1.326685343875900688e-02,3.120700000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
4.759051447478995223e-01,4.356741276938596030e-01,4.000000000000000000e+00,1.813825049136058298e-01,3.616200000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
9.973962355623729181e-02,8.895757621410715910e-01,2.000000000000000000e+00,2.045674374383342764e-01,1.404000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
9.558666821554580029e-01,8.155837864858059838e-01,2.000000000000000000e+00,4.340717146684934524e-02,2.131500000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
4.599454640347795387e-01,8.654242933769309420e-01,1.000000000000000000e+00,2.893817509669174143e-02,1.440000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
9.624851337826787478e-01,6.397175170068449823e-01,2.000000000000000000e+00,2.548311392746029913e-01,3.054000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
5.581995839279958460e-01,6.182109111972912130e-01,1.000000000000000000e+00,1.680413930376515319e-01,1.979900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
5.531762201478571672e-01,7.003400577537550742e-01,1.000000000000000000e+00,2.526717386037874991e-01,1.593800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
2.522971076915254685e-01,4.379838363266034817e-01,4.000000000000000000e+00,2.526197105239399443e-01,2.223100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
8.673766807042516680e-01,7.376362407393375342e-01,3.000000000000000000e+00,1.705293762275229552e-01,1.430100000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
5.296086639628612147e-01,9.423847211721954054e-01,3.000000000000000000e+00,1.358986231378044307e-01,8.890000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.489626529369641295e-02,7.218751465211548091e-01,2.000000000000000000e+00,5.323549578919889447e-02,1.512100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
9.075004174882371766e-01,9.672711132312922233e-01,1.000000000000000000e+00,1.573577595043079702e-01,2.746800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
2.539425988232530407e-01,7.098881253472568709e-01,4.000000000000000000e+00,1.010379813967524770e-01,1.464400000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
4.937880622594466029e-01,8.648679211278078593e-01,2.000000000000000000e+00,5.022002199083521606e-02,3.546300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.479150571431741668e-01,7.712763290236034353e-01,4.000000000000000000e+00,2.055595035990477604e-01,2.863000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
6.717103513496087974e-02,8.383797237387746737e-01,2.000000000000000000e+00,9.079391286267063377e-02,2.672500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.223364640451793994e-01,7.011751842289293268e-01,2.000000000000000000e+00,1.637615729420699995e-01,2.439900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
5.921323953976441734e-01,9.915378915136712212e-01,2.000000000000000000e+00,1.293415247122368106e-01,2.271200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
7.976200747578087169e-01,6.739011658187971099e-01,4.000000000000000000e+00,1.183387793000829635e-01,2.032300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
3.813326396874056057e-01,4.117531589871292197e-01,1.000000000000000000e+00,2.972512783261512803e-01,4.844000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
1.852189077912644033e-01,5.042480548073496882e-01,1.000000000000000000e+00,1.210217920136073544e-01,1.089500000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
8.196939315224098799e-01,5.729743531341890961e-01,2.000000000000000000e+00,2.954550108040756018e-01,1.881000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
7.907113651798223231e-01,6.862243642488909945e-01,4.000000000000000000e+00,1.968164047185900212e-01,5.182000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
7.158370738618229367e-01,5.846569657078790616e-01,3.000000000000000000e+00,8.997804165195655290e-02,3.821700000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
2.302914059211816633e-01,9.466561205115150424e-01,1.000000000000000000e+00,2.741680219240951594e-02,4.178000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
6.549707439267637987e-01,4.724764731998666312e-01,1.000000000000000000e+00,3.145136604496477639e-02,3.252700000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
7.412169709051509292e-01,5.975185243782717981e-01,1.000000000000000000e+00,2.122259569123525202e-01,1.933800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
2.593252860847359842e-01,7.349475439610595462e-01,4.000000000000000000e+00,1.239100051807239811e-01,2.968000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
4.135014170066708683e-01,4.889125451427739355e-01,3.000000000000000000e+00,1.943057873295559734e-01,4.827000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
4.779917033084339906e-01,8.129071878463480783e-01,4.000000000000000000e+00,2.605685873325965241e-01,6.397000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
9.655773498290523005e-01,4.186067947288288904e-01,1.000000000000000000e+00,2.617322647090895016e-01,3.576600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.921424531034398697e-01,8.359968622578941577e-01,3.000000000000000000e+00,2.838733875913084237e-01,3.869200000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
9.560292357170732669e-02,7.255736606401135269e-01,2.000000000000000000e+00,1.053165919050041421e-01,1.143200000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
7.421945611503875107e-01,4.858516098501296510e-01,3.000000000000000000e+00,2.463620605927549223e-01,1.758300000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
3.997433392433576982e-01,6.047633693033070967e-01,1.000000000000000000e+00,9.609652118547112876e-02,1.359500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.813180576562086865e-01,7.571195608760199480e-01,4.000000000000000000e+00,1.430323580249434900e-01,8.404000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
7.620030385317284882e-02,5.732985033711769374e-01,3.000000000000000000e+00,2.578897728477253515e-01,3.093000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
9.782464383504259064e-01,5.833652864663392279e-01,1.000000000000000000e+00,2.730907226283368905e-01,1.656900000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
6.545964228660239304e-01,5.828055190759460213e-01,1.000000000000000000e+00,1.265582232053790064e-02,3.854500000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
9.107052274975879769e-01,7.379604932719682209e-01,1.000000000000000000e+00,8.461425752813540868e-02,1.203600000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
7.886105331643362693e-01,4.027999839257274672e-01,2.000000000000000000e+00,5.433363964919161321e-02,2.809300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.510031723136724180e-01,9.332097943429132902e-01,4.000000000000000000e+00,1.706435714383468805e-01,2.893400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.940950622206509740e-02,5.570614471822371572e-01,2.000000000000000000e+00,5.219320144159173697e-02,2.093500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
2.294125002438560379e-01,8.225350636332051657e-01,2.000000000000000000e+00,2.967330416931498460e-01,2.728300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
7.115887667293161467e-01,7.348145019895908625e-01,3.000000000000000000e+00,6.918928718013567236e-02,2.069900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
6.996849275317108818e-02,9.825051877767253528e-01,4.000000000000000000e+00,1.285451372885440258e-01,3.513900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
5.807151746729347641e-01,4.357773604174971505e-01,1.000000000000000000e+00,4.593108492739735732e-02,5.075000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
5.670498316337606592e-01,5.534263102273122570e-01,4.000000000000000000e+00,2.902138391710138224e-02,1.266400000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
7.386968121970414192e-01,7.348583010579428088e-01,2.000000000000000000e+00,2.389180141869331475e-01,2.071900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.959545412284732224e-01,7.164658637864125268e-01,3.000000000000000000e+00,1.357651940254823719e-01,3.298100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
6.693100623187547837e-01,5.825334894450096002e-01,4.000000000000000000e+00,1.633760929050206145e-01,2.878500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
4.180256352507973339e-01,8.288277405440724888e-01,1.000000000000000000e+00,1.268738743657399082e-01,2.688000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
1.407114954676213225e-01,6.646478311847001663e-01,1.000000000000000000e+00,2.615494565152344242e-01,2.846000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
6.785115081724212294e-01,8.293704271136461692e-01,1.000000000000000000e+00,1.001201282033805789e-01,1.732200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
5.644538259630659249e-01,7.052384591219471588e-01,1.000000000000000000e+00,6.864323978665867743e-02,2.787300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
4.595365619928158951e-01,4.635577950020818849e-01,3.000000000000000000e+00,1.841689523103166859e-01,9.824000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
5.728042898678461503e-01,5.206714294161141066e-01,4.000000000000000000e+00,2.592734408402522575e-02,8.703000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.322814201977944359e-01,4.771288004983037512e-01,4.000000000000000000e+00,8.519626041777285386e-02,1.410000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.161243387153572726e-01,5.102145297296907245e-01,2.000000000000000000e+00,2.831230821279957441e-02,1.920000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
1.788233097970301499e-01,8.122193937634665240e-01,3.000000000000000000e+00,1.789663834305550150e-01,3.523400000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
3.364453740301884266e-01,7.154816619632065056e-01,2.000000000000000000e+00,1.944606518484433832e-01,2.045700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
9.566441034631248952e-01,9.342160731467903378e-01,2.000000000000000000e+00,9.423083814609060915e-02,1.244000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
6.234782879118901944e-01,4.778707114053588612e-01,3.000000000000000000e+00,2.220070010944440453e-01,5.461000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.616745509021776384e-01,7.320238947058266277e-01,1.000000000000000000e+00,2.008002520094530619e-01,3.960200000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
9.603573234667536762e-02,9.695913855032949336e-01,2.000000000000000000e+00,8.858893969648784505e-03,2.984700000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
7.294176106292546979e-01,4.729162304458836008e-01,1.000000000000000000e+00,9.025156817800919495e-02,2.028400000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
7.139373253122736074e-01,6.091191662628268055e-01,4.000000000000000000e+00,2.109071515072408198e-01,1.125400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.680247122929265480e-01,7.318291803917840177e-01,1.000000000000000000e+00,8.584890417121415068e-03,1.538600000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
5.612609694863520682e-01,9.965505517001232993e-01,2.000000000000000000e+00,5.030804510267373325e-02,2.789800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
7.262051509337591471e-01,7.944082921548487608e-01,1.000000000000000000e+00,6.349314397081702588e-02,3.493700000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
4.082470845696192785e-01,4.864041753608861485e-01,1.000000000000000000e+00,1.486816592201579967e-01,1.289900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
4.466830976998401592e-01,5.841037636821890811e-01,1.000000000000000000e+00,2.916942848646726372e-01,6.665000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
2.582379848048450000e-01,8.501726623045149367e-01,2.000000000000000000e+00,1.551134898253646484e-02,2.491000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
2.396405021291234949e-01,7.485780020064586315e-01,4.000000000000000000e+00,1.759506266825799081e-01,3.998600000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
4.051582541047067942e-01,8.541147993417403939e-01,4.000000000000000000e+00,2.110653370082886393e-01,7.508000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.796274084731568799e-01,8.942080442905973037e-01,3.000000000000000000e+00,6.525942601379793040e-02,3.800000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.001085172118622163e-01,6.312591354148888723e-01,4.000000000000000000e+00,2.860125047564975875e-01,1.710500000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
3.909137714336097247e-02,5.419299935548405056e-01,3.000000000000000000e+00,1.500265826991981355e-01,2.635200000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
9.433776749259809025e-02,4.558975882145268610e-01,2.000000000000000000e+00,9.120725559073917035e-03,3.647300000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
5.360830197544934339e-02,5.537383362678498511e-01,2.000000000000000000e+00,1.125365751019646171e-01,3.833100000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
5.956353362626306547e-01,5.261346886086846197e-01,4.000000000000000000e+00,2.307049524370603441e-02,1.811700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.603461284496077277e-01,8.417283124699312946e-01,2.000000000000000000e+00,2.217519479959602635e-01,3.478800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
5.886012749843185787e-01,9.708962674995271769e-01,3.000000000000000000e+00,3.931269251758948841e-02,1.994600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
7.017159289541160527e-01,8.027317245367360243e-01,2.000000000000000000e+00,1.856528355895979143e-01,8.310000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
7.568824103696161210e-01,8.655291825280941875e-01,3.000000000000000000e+00,2.554318013953316233e-03,1.916600000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
7.012355723598273638e-01,7.378632366019890476e-01,4.000000000000000000e+00,2.807249683736059986e-01,3.271000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
5.356176832106444019e-01,7.295835626867279711e-01,4.000000000000000000e+00,2.861585643341272855e-01,2.643200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.083715576779365752e-01,8.960032611752876130e-01,2.000000000000000000e+00,1.306808570031740835e-01,2.999000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
6.944716680048794721e-01,7.108446007010595924e-01,4.000000000000000000e+00,1.247697886092134362e-01,3.334700000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
9.823952470227993450e-01,6.968348985250543137e-01,1.000000000000000000e+00,2.390634105159619438e-01,3.611800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
2.791747954178503410e-01,4.017190048559628468e-01,1.000000000000000000e+00,2.270835110374832405e-02,8.254000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
4.818671146785321047e-01,5.335301481203191809e-01,4.000000000000000000e+00,1.814800208124511260e-01,5.208000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
9.907226113700073888e-01,6.581714462474788085e-01,1.000000000000000000e+00,6.734104514101814376e-02,1.298300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
5.612979880107268338e-01,9.365383802275530911e-01,4.000000000000000000e+00,4.453249066166613257e-02,1.786000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.643058408966684425e-01,9.779421187822554540e-01,3.000000000000000000e+00,1.302436035384288704e-01,1.559100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
7.171556341763469788e-01,8.587553056655747863e-01,4.000000000000000000e+00,7.588549213312511740e-03,3.191500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
6.059823209618876438e-01,5.041196125599254341e-01,2.000000000000000000e+00,1.048332242282476595e-01,5.873000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
6.278427127262070639e-01,8.902633336255100227e-01,2.000000000000000000e+00,2.394876246933760333e-01,2.053200000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
9.777577080933670395e-01,8.986085379831331155e-01,2.000000000000000000e+00,2.879404770807838521e-01,1.288500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
2.620549604048467152e-01,4.994698006993827932e-01,1.000000000000000000e+00,1.696004371090384932e-01,8.183000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
2.687056347454879202e-01,4.519911975125961989e-01,3.000000000000000000e+00,4.931193625574083889e-02,1.078600000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
4.990173105161312406e-01,4.270031958612131029e-01,1.000000000000000000e+00,1.030826172955653791e-01,2.787000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
5.358347108353153088e-01,5.915429426721446893e-01,1.000000000000000000e+00,2.669239986297679557e-01,2.808200000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
6.434588102204209514e-01,4.351885848142746926e-01,1.000000000000000000e+00,1.091360017390210074e-01,2.520700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
7.839331302887428965e-01,4.459098927817570224e-01,1.000000000000000000e+00,1.172899161890252340e-01,3.816200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
5.902761319691311043e-02,6.333150072968487532e-01,1.000000000000000000e+00,2.073367908475770016e-01,1.798800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
7.461070065818642405e-01,5.525317525888149284e-01,4.000000000000000000e+00,2.378790762556947658e-01,3.953800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
2.666361493087485157e-02,4.242240257338307785e-01,1.000000000000000000e+00,1.325992327790985748e-01,3.421500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
7.085223556457106442e-01,6.241422788765125240e-01,4.000000000000000000e+00,1.233471278696633977e-01,1.294100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.200187432841405000e-01,4.346189536856401303e-01,2.000000000000000000e+00,1.363749017089688209e-02,3.370000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.330580122612523897e-01,5.939498660389547213e-01,1.000000000000000000e+00,8.392099402783112505e-02,1.313500000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
5.756879532708985003e-01,7.433105273770186372e-01,4.000000000000000000e+00,1.158957625177953893e-01,1.265600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.570347192330423858e-01,6.690748391186902566e-01,2.000000000000000000e+00,2.380788388423590030e-01,1.309100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
7.155578606777048822e-01,4.932812186027935031e-01,1.000000000000000000e+00,1.911782087774792915e-01,2.836300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
5.774870706501129547e-01,4.554796261355329445e-01,2.000000000000000000e+00,6.207666382002297728e-02,6.792000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
5.265296077526065988e-01,9.343408970202941033e-01,2.000000000000000000e+00,1.464805551471923539e-01,3.259600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.175664960306619489e-01,7.050560743217355597e-01,2.000000000000000000e+00,1.780484373388209751e-01,2.567000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
4.671924426050665380e-01,9.840569029675492185e-01,1.000000000000000000e+00,3.977981461812533232e-02,2.519300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.829600109248856299e-01,9.575466236174426937e-01,4.000000000000000000e+00,1.654279131454490237e-01,4.020000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
4.159210347479837533e-01,7.433020143987700834e-01,2.000000000000000000e+00,1.850457763712394232e-01,3.048900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
7.617222852837651770e-01,6.646923771856531049e-01,2.000000000000000000e+00,1.016164069347833682e-01,3.851500000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
7.380112821320865546e-01,9.459556838727006811e-01,3.000000000000000000e+00,1.663539891107541913e-01,3.123000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
6.243466327269621141e-01,9.486479816914369367e-01,4.000000000000000000e+00,3.555811183179698881e-02,1.398100000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
6.874766091265591683e-01,5.959973073321949144e-01,2.000000000000000000e+00,1.321397404252286079e-01,3.617500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
7.397273520801649349e-01,6.715650972582498657e-01,1.000000000000000000e+00,2.529791408145108389e-01,1.825900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
8.505664371744878771e-01,9.642620378864836805e-01,4.000000000000000000e+00,1.700237999551140189e-01,1.509500000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
6.090675892462366764e-02,7.860883223355423777e-01,2.000000000000000000e+00,1.638242549841647244e-01,3.590200000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
